ts, day,vehicle_id,trip,lat,lon
18.833333333333545, 1, 6,1, 90.24369416562696,-2.0
18.833333333333545, 1, 4,1, -2.0,-23.1743898963326
18.833333333333545, 1, 1,1, -78.18999999999991,-2.0
18.833333333333545, 1, 2,1, 2.0,-44.15999999999993
18.833333333333545, 1, 3,1, 2.0,-8.137351603483562
19.000000000000203, 1, 8,1, -152.58333333333346,2.0
19.000000000000203, 1, 9,1, -186.1766397482335,2.0
19.000000000000203, 1, 7,1, 2.0,119.85421364967148
19.000000000000203, 1, 5,1, 52.983333333332354,-2.0
19.000000000000203, 1, 6,1, 87.51059709313643,-2.0
19.000000000000203, 1, 4,1, -2.0,-20.41050851563304
19.000000000000203, 1, 1,1, -80.95666666666662,-2.0
19.000000000000203, 1, 2,1, 2.0,-46.92666666666657
19.000000000000203, 1, 3,1, 2.0,-10.877052915510623
19.16666666666686, 1, 8,1, -149.81666666666683,2.0
19.16666666666686, 1, 9,1, -183.4407419110161,2.0
19.16666666666686, 1, 7,1, 2.0,117.10217470473984
19.16666666666686, 1, 5,1, 50.239504166665654,-2.0
19.16666666666686, 1, 6,1, 84.77748565135664,-2.0
19.16666666666686, 1, 4,1, -2.0,-17.64647041091621
19.16666666666686, 1, 1,1, -83.72333333333333,-2.0
19.16666666666686, 1, 2,1, 2.0,-49.69333333333321
19.16666666666686, 1, 3,1, 2.0,-13.615149756470942
19.333333333333517, 1, 8,1, -147.05000000000018,2.0
19.333333333333517, 1, 9,1, -180.70571559574412,2.0
19.333333333333517, 1, 7,1, 2.0,114.34931768523991
19.333333333333517, 1, 5,1, 48.09673604609483,-2.0
19.333333333333517, 1, 6,1, 82.36574214344982,-2.0
19.333333333333517, 1, 4,1, -2.0,-14.882284388881004
19.333333333333517, 1, 1,1, -86.49000000000004,-2.0
19.333333333333517, 1, 2,1, 2.0,-52.459999999999845
19.333333333333517, 1, 3,1, 2.0,-16.352113023756498
19.500000000000174, 1, 8,1, -144.28333333333353,2.0
19.500000000000174, 1, 9,1, -177.97130394864675,2.0
19.500000000000174, 1, 7,1, 2.0,111.59568801732959
19.500000000000174, 1, 5,1, 46.316419120103774,-2.0
19.500000000000174, 1, 6,1, 80.36597084964882,-2.0
19.500000000000174, 1, 4,1, -2.0,-12.11795876266163
19.500000000000174, 1, 1,1, -89.25666666666675,-2.0
19.500000000000174, 1, 2,1, 2.0,-55.22666666666648
19.500000000000174, 1, 3,1, 2.0,-19.088262570129164
19.66666666666683, 1, 8,1, -141.5166666666669,2.0
19.66666666666683, 1, 9,1, -175.23732953024097,2.0
19.66666666666683, 1, 7,1, 2.0,108.84132864007842
19.66666666666683, 1, 5,1, 44.71667038216384,-2.0
19.66666666666683, 1, 6,1, 78.57734967512542,-2.0
19.66666666666683, 1, 4,1, -2.0,-9.353501379346227
19.66666666666683, 1, 1,1, -92.02333333333345,-2.0
19.66666666666683, 1, 2,1, 2.0,-57.99333333333312
19.66666666666683, 1, 3,1, 2.0,-21.82382170212846
19.83333333333349, 1, 8,1, -138.75000000000028,2.0
19.83333333333349, 1, 9,1, -172.5036675307258,2.0
19.83333333333349, 1, 7,1, 2.0,106.08628013780398
19.83333333333349, 1, 5,1, 43.22975409318772,-2.0
19.83333333333349, 1, 6,1, 76.9213389364968,-2.0
19.83333333333349, 1, 4,1, -2.0,-6.588919645977342
19.83333333333349, 1, 1,1, -94.79000000000016,-2.0
19.83333333333349, 1, 2,1, 2.0,-60.759999999999756
19.83333333333349, 1, 3,1, 2.0,-24.558949481920965
20.000000000000146, 1, 8,1, -135.9833333333336,2.0
20.000000000000146, 1, 9,1, -169.77022900061942,2.0
20.000000000000146, 1, 7,1, 2.0,103.33058086578343
20.000000000000146, 1, 5,1, 41.82093909092811,-2.0
20.000000000000146, 1, 6,1, 75.35755347953824,-2.0
20.000000000000146, 1, 4,1, -2.0,-3.824220554115101
20.000000000000146, 1, 1,1, -97.55666666666687,-2.0
20.000000000000146, 1, 2,1, 2.0,-63.526666666666394
20.000000000000146, 1, 3,1, 2.0,-27.293760902665667
20.166666666666803, 1, 8,1, -133.2166666666669,2.0
20.166666666666803, 1, 9,1, -167.0369499348326,2.0
20.166666666666803, 1, 7,1, 2.0,100.57426706962599
20.166666666666803, 1, 10,1, 2.0,200.1701073992194
20.166666666666803, 1, 5,1, 40.469470148084525,-2.0
20.166666666666803, 1, 6,1, 73.86180658821617,-2.0
20.166666666666803, 1, 4,1, -2.0,-1.05941070304209
20.166666666666803, 1, 1,1, -100.32333333333358,-2.0
20.166666666666803, 1, 2,1, 2.0,-66.29333333333307
20.166666666666803, 1, 3,1, 2.0,-30.02834002192409
20.33333333333346, 1, 8,1, -130.4500000000002,2.0
20.33333333333346, 1, 9,1, -164.30378394927624,2.0
20.33333333333346, 1, 7,1, 2.0,97.81737299858484
20.33333333333346, 1, 10,1, 2.0,197.4054645164092
20.33333333333346, 1, 5,1, 39.161749938424265,-2.0
20.33333333333346, 1, 6,1, 72.41821735315153,-2.0
20.33333333333346, 1, 1,1, -103.09000000000029,-2.0
20.33333333333346, 1, 4,1, -2.0,1.276495971789788
20.33333333333346, 1, 2,1, 2.0,-69.05999999999977
20.33333333333346, 1, 3,1, 2.0,-32.76274879569268
20.500000000000117, 1, 8,1, -127.68333333333348,2.0
20.500000000000117, 1, 9,1, -161.57069725190192,2.0
20.500000000000117, 1, 7,1, 2.0,95.05993101308007
20.500000000000117, 1, 10,1, 2.0,194.64301724789775
20.500000000000117, 1, 5,1, 37.88830611022394,-2.0
20.500000000000117, 1, 6,1, 71.01569658791601,-2.0
20.500000000000117, 1, 1,1, -105.856666666667,-2.0
20.500000000000117, 1, 4,1, -2.0,4.041509004163014
20.500000000000117, 1, 2,1, 2.0,-71.82666666666648
20.500000000000117, 1, 3,1, 2.0,-35.497033176403555
20.666666666666774, 1, 8,1, -124.91666666666677,2.0
20.666666666666774, 1, 9,1, -158.83766512704085,2.0
20.666666666666774, 1, 7,1, 2.0,92.30197168669518
20.666666666666774, 1, 10,1, 2.0,191.88243296882203
20.666666666666774, 1, 5,1, 36.64224454832518,-2.0
20.666666666666774, 1, 6,1, 69.64615369799756,-2.0
20.666666666666774, 1, 1,1, -108.6233333333337,-2.0
20.666666666666774, 1, 4,1, -2.0,6.806615138375658
20.666666666666774, 1, 2,1, 2.0,-74.59333333333319
20.666666666666774, 1, 3,1, 2.0,-38.23122740900238
20.83333333333343, 1, 8,1, -122.15000000000006,2.0
20.83333333333343, 1, 9,1, -156.10466944388006,2.0
20.83333333333343, 1, 7,1, 2.0,89.54352390290259
20.83333333333343, 1, 10,1, 2.0,189.1234336087387
20.83333333333343, 1, 5,1, 35.41838142510244,-2.0
20.83333333333343, 1, 6,1, 68.30348996765602,-2.0
20.83333333333343, 1, 1,1, -111.39000000000041,-2.0
20.83333333333343, 1, 4,1, -2.0,9.571809136879862
20.83333333333343, 1, 2,1, 2.0,-77.3599999999999
20.83333333333343, 1, 3,1, 2.0,-40.96535710631556
21.00000000000009, 1, 8,1, -119.38333333333335,2.0
21.00000000000009, 1, 9,1, -153.37169687229644,2.0
21.00000000000009, 1, 7,1, 2.0,86.78461494676414
21.00000000000009, 1, 10,1, 2.0,186.36578525279467
21.00000000000009, 1, 5,1, 34.21272022574155,-2.0
21.00000000000009, 1, 6,1, 66.98299165923024,-2.0
21.00000000000009, 1, 1,1, -114.15666666666712,-2.0
21.00000000000009, 1, 4,1, -2.0,12.337086056311133
21.00000000000009, 1, 2,1, 2.0,-80.12666666666661
21.00000000000009, 1, 3,1, 2.0,-43.699441478183545
21.166666666666746, 1, 8,1, -116.61666666666665,2.0
21.166666666666746, 1, 9,1, -150.63873759510545,2.0
21.166666666666746, 1, 7,1, 2.0,84.02527059184472
21.166666666666746, 1, 10,1, 2.0,183.60929007581646
21.166666666666746, 1, 5,1, 33.022118728183386,-2.0
21.166666666666746, 1, 6,1, 65.6809433190218,-2.0
21.166666666666746, 1, 1,1, -116.92333333333383,-2.0
21.166666666666746, 1, 4,1, -2.0,15.102441231015012
21.166666666666746, 1, 2,1, 2.0,-82.89333333333332
21.166666666666746, 1, 3,1, 2.0,-46.43349496294804
21.333333333333403, 1, 8,1, -113.84999999999994,2.0
21.333333333333403, 1, 9,1, -147.9057843730212,2.0
21.333333333333403, 1, 7,1, 2.0,81.26551518256811
21.333333333333403, 1, 10,1, 2.0,180.85378000561317
21.333333333333403, 1, 5,1, 31.84406734529591,-2.0
21.333333333333403, 1, 6,1, 64.39437020594735,-2.0
21.333333333333403, 1, 1,1, -119.69000000000054,-2.0
21.333333333333403, 1, 4,1, -2.0,17.867870257490683
21.333333333333403, 1, 2,1, 2.0,-85.66000000000003
21.333333333333403, 1, 3,1, 2.0,-49.16752843053255
21.50000000000006, 1, 8,1, -111.08333333333323,2.0
21.50000000000006, 1, 9,1, -145.1728318626219,2.0
21.50000000000006, 1, 7,1, 2.0,78.50537171223557
21.50000000000006, 1, 10,1, 2.0,178.09911168731796
21.50000000000006, 1, 5,1, 30.676536138821177,-2.0
21.50000000000006, 1, 6,1, 63.12086035709433,-2.0
21.50000000000006, 1, 1,1, -122.45666666666725,-2.0
21.50000000000006, 1, 4,1, -2.0,20.63336897970108
21.50000000000006, 1, 2,1, 2.0,-88.42666666666673
21.50000000000006, 1, 3,1, 2.0,-51.9015500747893
21.666666666666718, 1, 8,1, -108.31666666666652,2.0
21.666666666666718, 1, 9,1, -142.43987611712913,2.0
21.666666666666718, 1, 7,1, 2.0,75.74486189691916
21.666666666666718, 1, 10,1, 2.0,175.3451624399535
21.666666666666718, 1, 5,1, 29.517865984741263,-2.0
21.666666666666718, 1, 6,1, 61.85843786322775,-2.0
21.666666666666718, 1, 1,1, -125.22333333333395,-2.0
21.666666666666718, 1, 4,1, -2.0,23.39893347520178
21.666666666666718, 1, 2,1, 2.0,-91.19333333333344
21.666666666666718, 1, 3,1, 2.0,-54.63556607836194
21.833333333333375, 1, 8,1, -105.54999999999981,2.0
21.833333333333375, 1, 9,1, -139.7069142200221,2.0
21.833333333333375, 1, 7,1, 2.0,72.98400624543308
21.833333333333375, 1, 10,1, 2.0,172.59182697908957
21.833333333333375, 1, 5,1, 28.366689139844908,-2.0
21.833333333333375, 1, 6,1, 60.60547025340682,-2.0
21.833333333333375, 1, 1,1, -127.99000000000066,-2.0
21.833333333333375, 1, 4,1, -2.0,26.16456004204351
21.833333333333375, 1, 2,1, 2.0,-93.96000000000015
21.833333333333375, 1, 3,1, 2.0,-57.36958110979432
22.000000000000032, 1, 8,1, -102.7833333333331,2.0
22.000000000000032, 1, 9,1, -136.9739440155853,2.0
22.000000000000032, 1, 7,1, 2.0,70.22282412557846
22.000000000000032, 1, 10,1, 2.0,169.83901473770155
22.000000000000032, 1, 5,1, 27.2218699837519,-2.0
22.000000000000032, 1, 6,1, 59.360599293240455,-2.0
22.000000000000032, 1, 1,1, -130.75666666666737,-2.0
22.000000000000032, 1, 4,1, -2.0,28.930245186405564
22.000000000000032, 1, 2,1, 2.0,-96.72666666666686
22.000000000000032, 1, 3,1, 2.0,-60.10359869622825
22.16666666666669, 1, 8,1, -100.0166666666664,2.0
22.16666666666669, 1, 9,1, -134.24096391042292,2.0
22.16666666666669, 1, 7,1, 2.0,67.4613338268478
22.16666666666669, 1, 10,1, 2.0,167.08664765899343
22.16666666666669, 1, 11,1, 2.0,200.44715856215856
22.16666666666669, 1, 5,1, 26.082459970113547,-2.0
22.16666666666669, 1, 6,1, 58.122688280819034,-2.0
22.16666666666669, 1, 1,1, -133.52333333333408,-2.0
22.16666666666669, 1, 4,1, -2.0,31.695985610919692
22.16666666666669, 1, 2,1, 2.0,-99.49333333333357
22.16666666666669, 1, 3,1, 2.0,-62.83762150342508
22.333333333333346, 1, 8,1, -97.24999999999969,2.0
22.333333333333346, 1, 9,1, -131.50797272706149,2.0
22.333333333333346, 1, 7,1, 2.0,64.69955261976867
22.333333333333346, 1, 10,1, 2.0,164.33465836515873
22.333333333333346, 1, 11,1, 2.0,197.69711140583624
22.333333333333346, 1, 5,1, 24.947662815186163,-2.0
22.333333333333346, 1, 6,1, 56.890781237004575,-2.0
22.333333333333346, 1, 1,1, -136.2900000000008,-2.0
22.333333333333346, 1, 4,1, -2.0,34.46177820364628
22.333333333333346, 1, 2,1, 2.0,-102.26000000000028
22.333333333333346, 1, 3,1, 2.0,-65.57165154651206
22.500000000000004, 1, 8,1, -94.48333333333298,2.0
22.500000000000004, 1, 9,1, -128.77496959585898,2.0
22.500000000000004, 1, 7,1, 2.0,61.93749681205637
22.500000000000004, 1, 10,1, 2.0,161.58298862824404
22.500000000000004, 1, 11,1, 2.0,194.9595306174446
22.500000000000004, 1, 5,1, 23.816807211623768,-2.0
22.500000000000004, 1, 6,1, 55.664070847150185,-2.0
22.500000000000004, 1, 1,1, -139.0566666666675,-2.0
22.500000000000004, 1, 4,1, -2.0,37.22762002766671
22.500000000000004, 1, 2,1, 2.0,-105.02666666666698
22.500000000000004, 1, 3,1, 2.0,-68.3056903488053
22.66666666666666, 1, 8,1, -91.71666666666627,2.0
22.66666666666666, 1, 9,1, -126.04195387512908,2.0
22.66666666666666, 1, 7,1, 2.0,59.17518180174014
22.66666666666666, 1, 10,1, 2.0,158.83158808577326
22.66666666666666, 1, 11,1, 2.0,192.22843594853296
22.66666666666666, 1, 5,1, 22.689325173266297,-2.0
22.66666666666666, 1, 6,1, 54.441872959341595,-2.0
22.66666666666666, 1, 1,1, -141.8233333333342,-2.0
22.66666666666666, 1, 4,1, -2.0,39.993508311257614
22.66666666666666, 1, 2,1, 2.0,-107.79333333333369
22.66666666666666, 1, 3,1, 2.0,-71.03973906163239
22.833333333333318, 1, 8,1, -88.94999999999956,2.0
22.833333333333318, 1, 9,1, -123.30892509207325,2.0
22.833333333333318, 1, 7,1, 2.0,56.41262212741756
22.833333333333318, 1, 10,1, 2.0,156.0804131561864
22.833333333333318, 1, 11,1, 2.0,189.5011837891537
22.833333333333318, 1, 5,1, 21.56473466101687,-2.0
22.833333333333318, 1, 6,1, 53.223606074895855,-2.0
22.833333333333318, 1, 1,1, -144.5900000000009,-2.0
22.833333333333318, 1, 4,1, -2.0,42.759440438614845
22.833333333333318, 1, 2,1, 2.0,-110.5600000000004
22.833333333333318, 1, 3,1, 2.0,-73.77379855481196
22.999999999999975, 1, 8,1, -86.18333333333285,2.0
22.999999999999975, 1, 9,1, -120.57588289907338,2.0
22.999999999999975, 1, 7,1, 2.0,53.64983151578653
22.999999999999975, 1, 10,1, 2.0,153.32942611855245
22.999999999999975, 1, 11,1, 2.0,186.77637845424772
22.999999999999975, 1, 5,1, 20.442625510163452,-2.0
22.999999999999975, 1, 6,1, 52.008774695636845,-2.0
22.999999999999975, 1, 1,1, -147.35666666666762,-2.0
22.999999999999975, 1, 4,1, -2.0,45.52541394109662
22.999999999999975, 1, 2,1, 2.0,-113.32666666666711
22.999999999999975, 1, 3,1, 2.0,-76.5078694850261
23.166666666666632, 1, 8,1, -83.41666666666615,2.0
23.166666666666632, 1, 9,1, -117.84282704133291,2.0
23.166666666666632, 1, 7,1, 2.0,50.88682292659587
23.166666666666632, 1, 10,1, 2.0,150.57859432822778
23.166666666666632, 1, 11,1, 2.0,184.05320274159254
23.166666666666632, 1, 5,1, 19.322647936391434,-2.0
23.166666666666632, 1, 6,1, 50.79695568979864,-2.0
23.166666666666632, 1, 1,1, -150.12333333333433,-2.0
23.166666666666632, 1, 4,1, -2.0,48.291426488956816
23.166666666666632, 1, 2,1, 2.0,-116.09333333333382
23.166666666666632, 1, 3,1, 2.0,-79.24195234751971
23.33333333333329, 1, 8,1, -80.64999999999944,2.0
23.33333333333329, 1, 9,1, -115.10975733290837,2.0
23.33333333333329, 1, 7,1, 2.0,48.123608595150046
23.33333333333329, 1, 10,1, 2.0,147.82788954570282
23.33333333333329, 1, 11,1, 2.0,181.33114513601274
23.33333333333329, 1, 5,1, 18.204503079187504,-2.0
23.33333333333329, 1, 6,1, 49.5877870483273,-2.0
23.33333333333329, 1, 1,1, -152.89000000000104,-2.0
23.33333333333329, 1, 4,1, -2.0,51.05747588354139
23.33333333333329, 1, 2,1, 2.0,-118.86000000000053
23.33333333333329, 1, 3,1, 2.0,-81.97604751521342
